Phylum,Class,Order,Family,Genus,Species,OTU,DGN16SuooMAaA_1_112,DGN16SuooMAaA_1_113,DGN16SuooMAaA_1_115,DGN16SuooMAaA_1_116,DGN16SuooMAaA_2_113,DGN16SuooMAaA_2_115,DGN16SuooMAaA_2_116,DGN16SuooMAaA_3_115,DGN16SuooMAaA_3_120,DGN16SuooMAaA_4_112,DGN16SuooMAaA_4_115,DGN16SuooMAaA_5_116,DGN16SuooMAaA_7_113,DGN16SuooMAaA_7_115,DGN16SuooMAaA_8_115,DGN16SuooMAaA_9_112,DGN16SuooMAaA_9_116,Rego006,Rego010,Rego015,Rego016,Rego019,Rego020,Rego023,Rego025,Rego030,Rego032,Rego035,Rego041,Rego042,Rego045,Rego046,Rego049,Rego054,Rego061,Rego063,Rego064,Rego069,Rego071,Rego083,WHYD20082037_A,WHYD20082062_A
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_eubacterium_E1-K14,OTU3750,0,0,0,0,0,0,0,15,0,0,56,165,28,0,7,0,5,109,40,0,14,0,4,0,0,11,145,301,3,0,9,2,0,0,19,0,0,194,3,0,38,23
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,unclassified_g__Alloprevotella,OTU6402,0,105,0,0,15,0,0,0,97,160,3,4,0,48,27,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,2
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5481,57,118,38,1,34,79,139,0,75,29,100,102,65,10,116,2,22,7,77,4,2,11,29,191,16,0,57,45,0,0,53,0,101,90,47,10,36,5,19,27,94,14
Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,unclassified_g__Capnocytophaga,OTU3768,9,87,4,112,7,37,105,114,5,13,32,6,6,24,1,17,97,9,7,16,7,23,22,0,0,23,14,4,26,0,14,11,5,11,3,5,20,10,1,12,9,25
Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,unclassified_g__Tannerella,OTU3790,6,0,4,16,10,10,3,0,17,10,23,48,3,5,25,3,0,36,42,30,6,84,46,13,2,10,20,32,0,8,7,2,0,36,32,18,5,12,85,32,16,28
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_pallens,OTU3786,449,483,2962,9,1137,146,297,0,325,118,0,218,208,239,9,172,0,48,77,547,46,1114,5,409,37,53,600,169,46,214,868,78,71,1337,110,88,190,28,270,42,69,48
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_enoeca,OTU464,0,0,21,0,13,0,0,0,30,13,101,0,0,10,4,0,0,14,68,7,0,8,59,0,1,0,6,14,0,0,0,0,0,0,47,0,0,0,0,24,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,unclassified_g__Alloprevotella,OTU2273,2,0,2,0,2,7,1,0,7,1,14,0,0,3,1,0,1,0,12,0,0,6,0,0,10,0,4,8,0,0,0,0,0,3,5,0,0,0,5,2,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,unclassified_g__Porphyromonas,OTU3404,0,0,0,0,0,2,0,0,0,8,2,0,0,0,7,1,2,5,19,0,2,0,5,0,11,0,1,1,0,0,0,0,0,0,3,0,1,0,0,2,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU515,1,24,35,3,4,3,0,1,8,68,1,8,102,0,6,11,6,15,42,27,0,1,4,5,8,5,4,25,0,4,10,13,1,21,2,24,20,9,30,13,2,5
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured_Prevotellaceae_bacterium_g__Alloprevotella,OTU3840,0,0,4,22,6,4,0,1,15,23,31,29,3,14,0,10,3,33,25,0,22,8,1,1,0,2,70,1,0,2,0,0,0,1,1,5,0,21,31,25,0,0
Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,uncultured_bacterium_g__Capnocytophaga,OTU3737,1,0,18,5,4,3,0,0,0,4,15,25,0,2,1,2,1,0,2,6,1,4,2,8,0,3,1,1,12,0,0,0,0,2,3,2,0,7,3,4,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_endodontalis,OTU3465,156,89,13,125,30,1246,126,673,348,984,55,182,12,703,842,97,487,3915,166,289,757,808,546,742,709,45,178,534,0,44,567,205,66,44,457,337,86,22,142,758,1105,2004
Bacteroidetes,Bacteroidia,Bacteroidales,unclassified_o__Bacteroidales,unclassified_o__Bacteroidales,unclassified_o__Bacteroidales,OTU3451,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU3716,3,16,9,0,12,23,0,0,20,5,1,20,14,3,5,3,1,1,13,2,2,11,4,5,2,0,0,9,2,0,39,2,28,26,2,10,12,4,7,5,6,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU3436,1,7,1,0,3,0,3,0,2,2,4,5,5,1,0,1,0,3,19,0,0,1,1,4,0,0,0,2,0,0,2,0,2,2,3,0,4,4,1,5,7,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._oral_clone_BS041,OTU3657,0,0,2,0,2,23,0,2,2,0,13,14,5,2,2,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU3397,0,0,0,0,2,8,0,3,0,30,0,0,0,20,0,19,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,10,0,0,3,4,0,0,0,8,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_dorei,OTU5197,142,1,0,4,2,1,18,73,1,0,13,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU3878,1,3,17,0,8,2,2,0,0,0,0,3,10,0,0,0,1,0,3,1,0,0,0,14,0,0,1,0,0,0,4,0,1,12,4,0,3,0,5,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,norank_f__Prevotellaceae,uncultured_Prevotella_sp._g__norank,OTU3753,0,0,0,10,59,13,0,0,35,0,0,3,21,0,7,0,0,1,0,0,0,47,0,0,0,0,7,7,4,20,3,0,0,0,9,0,0,2,0,0,3,0
Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,unclassified_g__Capnocytophaga,OTU505,177,1,18,75,45,137,934,1,118,45,51,45,14,25,140,13,7,8,14,16,10,12,6,8,1,3,9,5,4,1,0,5,44,26,9,5,3,7,127,17,286,323
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU3381,0,3,3,0,4,1,0,0,1,8,1,2,6,1,0,0,0,3,16,2,3,27,0,0,4,1,3,8,3,0,2,0,0,1,3,10,10,0,2,2,2,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_coprophilus,OTU820,36,1,0,3,0,1,18,672,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_eubacterium_E1-K10,OTU3849,0,10,0,0,0,13,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,37,0,101,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,51,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,unclassified_o__Bacteroidales,unclassified_o__Bacteroidales,unclassified_o__Bacteroidales,OTU3426,0,2,10,0,0,1,0,0,0,18,0,5,11,0,0,1,1,3,6,5,0,1,0,1,2,5,0,3,0,7,2,3,0,4,0,10,5,0,3,0,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._oral_clone_IK053,OTU3784,1,3,0,26,14,2,0,0,0,14,4,69,4,2,10,1,0,0,5,0,0,0,0,2,0,16,11,1,0,0,9,8,13,0,6,0,11,21,9,32,2,4
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_stercoris_ATCC_43183,OTU5959,62,0,0,5,2,3,8,70,0,0,10,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_jejuni,OTU5361,631,3746,618,39,810,2100,1632,168,636,523,1327,1091,1212,421,2709,462,577,91,1564,103,266,1142,367,1944,96,72,1122,912,12,1,1978,64,360,1295,1952,466,1575,273,1304,691,1208,529
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_vulgatus,OTU4998,77,4,0,70,8,4,65,72,0,0,7,0,0,1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_Prevotella_sp._g__Prevotella,OTU3287,0,0,0,3,1,1,0,3,61,236,0,39,57,2,108,0,3,34,0,0,1,14,28,9,103,8,30,50,0,2,6,5,1,0,99,4,2,10,0,60,0,0
Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,uncultured_Capnocytophaga_sp.,OTU3808,0,65,5,34,139,10,2,0,126,21,0,98,0,0,0,0,0,252,0,23,1,0,1,27,0,29,23,2,11,0,4,1,0,50,4,39,8,288,124,11,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_melaninogenica_ATCC_25845,OTU582,7,17,23,0,5,8,0,0,9,35,0,10,42,5,4,8,0,1,0,1,0,3,1,12,5,1,7,12,1,0,29,1,0,38,9,1,7,4,0,8,16,5
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._g__Prevotella,OTU561,6,2,1,0,4,10,2,0,10,0,104,5,0,3,3,2,1,0,36,0,1,7,9,4,9,0,1,9,2,1,3,0,6,4,24,4,8,0,30,7,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,unclassified_g__Porphyromonas,OTU590,0,0,0,0,0,23,0,4,0,12,2,0,0,8,27,0,5,50,2,0,9,14,35,3,38,0,11,6,0,0,0,0,0,0,25,0,0,0,0,3,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,unclassified_g__Porphyromonas,OTU591,0,0,0,0,0,2,0,0,0,0,4,0,0,1,10,0,0,3,3,0,4,1,25,0,19,0,8,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5530,0,0,2,0,6,2,0,0,0,2,1,0,0,0,4,0,0,0,7,1,2,1,1,2,5,0,5,1,0,0,1,0,0,3,2,1,1,0,0,0,15,1
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_nanceiensis,OTU4094,0,5,22,1,2,0,0,0,3,4,0,1,1,0,1,1,5,0,0,4,0,0,4,0,0,3,1,16,0,0,0,6,3,1,1,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_merdae,OTU3017,4,0,0,16,0,0,19,31,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_Incertae_Sedis,Phocaeicola,Phocaeicola_abscessus,OTU3564,0,20,10,6,4,85,0,6,0,4,0,43,6,22,33,6,7,14,0,2,8,12,37,3,50,1,71,12,2,3,14,2,0,2,16,6,0,6,11,16,9,9
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU2409,12,88,165,0,94,8,13,0,12,17,0,17,32,7,1,26,0,0,7,31,0,70,0,66,1,3,21,15,12,18,88,4,13,138,7,7,46,1,26,4,13,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5705,0,0,0,0,4,0,0,0,0,0,2,5,0,0,1,0,0,0,7,0,0,2,1,0,0,1,5,1,0,0,0,0,0,6,0,1,2,0,4,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU2739,16,4,1,2,16,13,8,2,18,0,33,5,1,1,12,1,0,0,41,0,1,17,12,4,4,0,26,4,1,0,16,4,2,3,13,3,5,2,8,5,4,1
Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,unclassified_g__Parabacteroides,OTU3026,19,0,0,5,2,1,4,9,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU531,1,4,2,1,1,4,0,2,4,5,5,3,1,3,1,2,16,4,9,0,1,2,3,6,2,0,0,6,20,0,0,3,1,10,0,3,3,3,2,12,1,3
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU2395,0,12,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,8,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,unclassified_g__Alloprevotella,OTU4201,0,112,0,3,1,26,0,0,33,19,0,17,2,232,199,66,0,235,62,148,17,0,147,56,0,478,373,42,0,98,126,400,0,0,93,23,8,271,24,136,2,7
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_melaninogenica,OTU2245,32,130,43,7,72,226,34,4,32,36,185,119,129,18,23,17,10,0,11,2,0,10,7,53,10,1,18,13,1,0,61,1,9,43,17,10,23,1,27,4,970,247
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU4151,0,0,0,0,15,41,0,9,0,46,0,0,0,49,0,43,4,0,0,0,7,3,0,0,5,0,0,0,1,0,0,9,0,0,23,12,0,0,0,13,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_nanceiensis,OTU4062,0,4,35,0,0,0,0,0,3,9,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,14,0,0,0,5,0,16,0,0,1,0,0,7,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Prevotella_heparinolytica,OTU3738,0,19,0,0,3,33,0,0,5,0,0,48,0,0,0,0,0,28,0,9,0,49,0,0,0,1,45,5,1,0,9,0,0,0,11,0,15,7,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_nigrescens,OTU3783,298,87,66,137,178,571,301,70,1557,67,1893,642,205,598,865,52,815,42,381,121,280,925,460,219,204,2,164,31,7,3,111,46,12,53,1386,161,126,122,618,83,346,219
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,uncultured_bacterium_g__Porphyromonas,OTU5787,0,0,60,134,11,1,0,0,9,0,0,3,11,2,2,1,0,55,0,4,47,1,310,41,0,0,0,0,1,0,8,3,0,1,69,0,2,0,0,5,1,1
Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,uncultured_Bergeyella_sp.,OTU3803,0,0,78,80,89,0,0,1,252,18,2,25,0,8,0,3,49,1,4,128,3,0,21,2,0,80,1,8,0,3,3,10,0,75,0,11,21,214,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._oral_taxon_299_str._F0039,OTU3733,19,447,2166,82,123,3,0,87,364,584,9,49,272,49,122,443,587,52,1,346,23,30,142,41,0,656,23,698,34,430,13,218,234,125,125,106,96,281,31,35,16,62
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_maculosa,OTU3714,0,2,0,0,2,6,0,0,0,36,4,0,0,7,0,0,0,3,7,0,0,0,4,0,5,0,2,1,1,0,3,0,0,0,2,1,0,0,1,5,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._oral_clone_BR014,OTU3777,57,16,13,26,23,196,7,2,11,13,981,56,87,116,70,18,17,0,87,19,21,81,55,80,86,3,54,51,7,7,78,7,6,31,159,73,77,26,73,18,17,23
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5526,5,0,6,0,1,0,6,0,5,4,1,3,4,0,4,1,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,8,1,0,0,0,1,3,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU3278,20,18,11,2,26,36,13,1,34,10,204,46,20,14,13,6,7,4,116,4,1,27,22,44,10,0,30,23,13,0,35,22,11,62,8,11,12,4,52,10,25,5
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU3275,0,3,19,0,0,0,0,0,0,6,0,0,9,0,0,0,0,6,2,8,0,1,0,1,4,1,3,1,0,0,3,3,0,6,0,2,5,1,6,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_nigrescens,OTU5675,4,24,1,3,7,88,20,5,56,3,189,23,52,18,32,0,10,70,370,2,288,237,243,18,30,0,59,4,5,6,213,3,17,1,64,201,8,1,20,14,22,4
Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,uncultured_Bergeyella_sp.,OTU5512,0,0,2,14,11,3,0,1,4,1,8,14,2,2,0,1,0,24,7,9,7,12,6,18,0,20,2,21,0,9,0,0,0,2,14,1,13,16,11,6,4,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_xylanisolvens_g__Bacteroides,OTU5345,2,3,1,17,0,0,12,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_salivae_DSM_15606,OTU4649,2,4,6,3,3,7,6,1,10,2,3,18,13,2,5,2,2,1,5,1,1,2,8,9,0,4,6,11,4,0,0,2,11,9,4,3,4,6,3,1,9,6
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU2258,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,13,0,39,9,0,4,0,0,0,46,0,0,0,5,0,0,0,0,28,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,unclassified_f__Tannerellaceae,unclassified_f__Tannerellaceae,OTU5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,15,0,0,2,2,12,5,7,0,0,2,0,0,0,0,0,0,1,1,0,0,0,3,5,8
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._oral_clone_DA058,OTU2140,0,1,0,0,0,0,0,0,0,7,0,0,0,2,0,1,0,14,0,0,0,3,0,3,3,0,1,0,0,0,2,0,0,0,2,0,0,0,0,8,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU543,137,380,217,7,238,301,154,6,343,199,462,234,252,44,227,99,62,33,513,36,18,189,97,333,88,3,158,191,66,29,284,13,183,244,146,63,212,22,302,135,235,48
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5519,10,9,7,0,14,24,1,0,28,3,87,19,27,5,7,2,2,1,30,0,1,14,2,32,5,0,3,6,2,1,28,0,5,15,32,7,27,4,35,1,25,6
Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_asaccharolytica_DSM_20707,OTU2818,0,15,0,0,0,0,0,0,0,11,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,15,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU4125,0,53,46,0,6,1,0,1,3,13,0,3,27,0,6,7,5,1,0,3,0,0,3,6,0,2,2,21,0,0,2,0,13,10,7,0,11,2,2,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_buccae,OTU3713,2,21,0,2,16,22,0,2,11,17,30,11,6,67,19,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5467,0,0,6,0,2,0,0,0,4,7,0,1,3,0,2,0,0,1,5,0,0,3,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,1,4,0,3,2
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,metagenome_g__Prevotella,OTU5294,404,29,2,107,5,8,111,2563,0,0,63,0,13,4,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5608,161,38,33,4,130,45,25,5,284,13,119,41,34,53,4,5,36,14,50,15,0,66,1,6,3,0,15,8,3,0,66,1,16,42,97,29,4,7,208,25,102,49
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_intermedia,OTU592,0,0,0,6,0,2,0,2,19,27,0,10,3,6,978,0,3,48,0,0,2,3,50,1,118,0,10,4,0,0,2,2,0,0,54,2,1,0,0,16,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella_rava,OTU4066,0,3,14,0,2,0,0,0,1,15,0,2,16,3,0,8,2,0,0,1,0,4,0,1,6,0,2,3,1,0,6,0,1,12,1,0,1,0,0,4,4,2
Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,uncultured_bacterium_g__Bergeyella,OTU3415,0,0,0,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,60,0,0,0,0,0,0,63,0,0,0,15,0,0,0,0,0,0,22,0,8,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._oral_taxon_317_str._F0108,OTU3418,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,1,24,0,0,0,18,0,0,18,1,10,0,1,0,7,0,0,0,0,0,0,0,0,16,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU2407,0,15,170,0,5,0,0,0,5,4,0,1,3,0,0,5,0,0,0,12,0,5,0,1,0,3,1,13,0,7,0,4,3,7,0,0,1,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU2405,4,19,8,0,17,17,18,3,52,1,54,44,30,9,33,5,29,2,20,1,10,22,17,48,6,1,4,3,0,0,34,1,6,8,50,10,25,3,18,5,34,3
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._oral_taxon_317_str._F0108,OTU3520,0,8,13,48,86,32,0,2,105,54,14,39,65,42,44,21,21,100,135,23,34,385,56,77,136,5,60,64,29,0,60,5,2,36,107,28,13,44,76,133,9,46
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,unclassified_g__Alloprevotella,OTU4262,1,2,1,0,0,2,0,0,9,0,34,9,2,6,9,0,11,0,1,4,0,5,15,1,7,0,0,1,0,0,4,1,1,2,22,4,0,1,0,1,2,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_organism_g__Prevotella,OTU4305,3,0,0,3,3,15,6,0,40,0,23,8,3,5,16,0,10,3,15,1,1,2,15,10,0,0,0,1,0,0,0,0,3,0,18,3,0,1,3,3,12,2
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_sp._E7_34,OTU3368,0,5,3,0,0,274,0,0,25,9,0,0,0,0,0,0,0,0,0,0,0,17,0,2,1,0,0,0,0,0,0,2,0,0,0,34,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU4236,0,26,15,0,18,11,0,1,5,10,11,9,7,1,0,9,6,6,21,9,3,7,0,11,1,0,2,5,35,22,1,3,0,8,1,12,46,0,3,3,9,6
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_oris,OTU5540,5,0,1,0,1,3,2,0,3,1,5,2,0,1,0,0,1,0,0,4,0,2,1,1,0,0,0,0,7,0,0,0,2,2,0,0,1,2,1,3,0,2
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_fusca_JCM_17724,OTU4069,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,18,0,0,40,0,0,0,0,0,0,0,0,14,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_denticola,OTU4660,30,107,3,30,37,130,8,1,574,28,1258,82,4,69,79,24,8,10,111,2,5,52,15,29,45,0,48,19,3,0,358,2,1,0,49,6,4,3,9,44,9,6
Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga_sp._ChDC_OS43,OTU542,565,0,10,27,12,103,0,0,31,10,3,198,2,137,35,65,1,3,9,17,25,163,2,59,0,8,20,19,20,0,1,0,1,30,13,12,9,2,1,8,28,55
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5612,1,4,4,0,6,5,4,1,0,10,4,7,12,3,1,21,1,1,2,6,1,7,2,7,1,0,5,4,0,1,6,1,2,12,5,1,1,0,42,2,4,3
Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,unclassified_g__Prevotella,OTU5503,0,0,0,0,0,11,0,7,0,1,0,4,0,14,1,5,1,0,0,0,1,0,0,0,5,0,2,7,0,0,0,8,0,0,5,1,0,2,0,9,0,1
